id,name,fullname,type,is_category,internal_type,external
8626,2000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV20.2000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8627,2000-PROCESS,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV20.2000-PROCESS,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8628,MAINLINE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV20.MAINLINE,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8629,9999-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV21.9999-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8630,9999-ERROR-DISPLAY,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV21.9999-ERROR-DISPLAY,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8631,2000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV21.2000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8632,2000-PROCESS,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV21.2000-PROCESS,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8633,MAINLINE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV21.MAINLINE,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8634,9999-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV22.9999-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8635,9999-ERROR-DISPLAY,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV22.9999-ERROR-DISPLAY,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8636,9000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV22.9000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8637,9000-DBERROR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV22.9000-DBERROR,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8638,2000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV22.2000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8639,2000-PROCESS,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV22.2000-PROCESS,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8640,MAINLINE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV22.MAINLINE,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8641,9999-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV23.9999-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8642,9999-ERROR-DISPLAY,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV23.9999-ERROR-DISPLAY,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8643,9000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV23.9000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8644,9000-DBERROR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV23.9000-DBERROR,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8645,3000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV23.3000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8646,3000-CLOSE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV23.3000-CLOSE,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8647,2000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV23.2000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8648,2000-PROCESS,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV23.2000-PROCESS,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8649,1000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV23.1000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8650,1000-OPEN-AND-READ,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV23.1000-OPEN-AND-READ,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8651,MAINLINE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV23.MAINLINE,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8652,CARDIN,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV23.CARDIN,Cobol File Link,Cobol File Link,CAST_COBOL_SavedFileDescription,1
8653,9999-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV24.9999-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8654,9999-ERROR-DISPLAY,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV24.9999-ERROR-DISPLAY,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8655,9000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV24.9000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8656,9000-DBERROR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV24.9000-DBERROR,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8657,3000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV24.3000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8658,3000-CLOSE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV24.3000-CLOSE,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8659,2000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV24.2000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8660,2000-PROCESS,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV24.2000-PROCESS,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8661,1000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV24.1000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8662,1000-OPEN-AND-READ,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV24.1000-OPEN-AND-READ,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8663,MAINLINE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV24.MAINLINE,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8664,CARDIN,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV24.CARDIN,Cobol File Link,Cobol File Link,CAST_COBOL_SavedFileDescription,1
8665,9999-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV25.9999-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8666,9999-ERROR-DISPLAY,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV25.9999-ERROR-DISPLAY,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8667,9000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV25.9000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8668,9000-DBERROR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV25.9000-DBERROR,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8669,3000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV25.3000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8670,3000-CLOSE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV25.3000-CLOSE,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8671,2000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV25.2000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8672,2000-PROCESS,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV25.2000-PROCESS,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8673,1000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV25.1000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8674,1000-OPEN-AND-READ,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV25.1000-OPEN-AND-READ,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8675,MAINLINE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV25.MAINLINE,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8676,CARDIN,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV25.CARDIN,Cobol File Link,Cobol File Link,CAST_COBOL_SavedFileDescription,1
8677,9999-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV26.9999-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8678,9999-ERROR-DISPLAY,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV26.9999-ERROR-DISPLAY,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8679,9000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV26.9000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8680,9000-DBERROR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV26.9000-DBERROR,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8681,3000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV26.3000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8682,3000-CLOSE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV26.3000-CLOSE,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8683,2000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV26.2000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8684,2000-PROCESS,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV26.2000-PROCESS,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8685,1000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV26.1000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8686,1000-OPEN-AND-READ,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV26.1000-OPEN-AND-READ,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8687,MAINLINE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV26.MAINLINE,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8688,CARDIN,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV26.CARDIN,Cobol File Link,Cobol File Link,CAST_COBOL_SavedFileDescription,1
8689,9999-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV27.9999-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8690,9999-ERROR-DISPLAY,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV27.9999-ERROR-DISPLAY,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8691,9000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV27.9000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8692,9000-DBERROR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV27.9000-DBERROR,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8693,3000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV27.3000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8694,3000-CLOSE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV27.3000-CLOSE,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8695,2000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV27.2000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8696,2000-PROCESS,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV27.2000-PROCESS,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8697,1000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV27.1000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8698,1000-OPEN-AND-READ,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV27.1000-OPEN-AND-READ,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8699,MAINLINE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV27.MAINLINE,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8700,CARDIN,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV27.CARDIN,Cobol File Link,Cobol File Link,CAST_COBOL_SavedFileDescription,1
8701,9999-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV28.9999-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8702,9999-ERROR-DISPLAY,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV28.9999-ERROR-DISPLAY,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8703,9000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV28.9000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8704,9000-DBERROR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV28.9000-DBERROR,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8705,3000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV28.3000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8706,3000-CLOSE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV28.3000-CLOSE,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8707,2000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV28.2000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8708,2000-PROCESS,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV28.2000-PROCESS,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8709,1000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV28.1000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8710,1000-OPEN-AND-READ,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV28.1000-OPEN-AND-READ,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8711,MAINLINE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV28.MAINLINE,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8712,CARDIN,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV28.CARDIN,Cobol File Link,Cobol File Link,CAST_COBOL_SavedFileDescription,1
8713,9999-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV29.9999-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8714,9999-ERROR-DISPLAY,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV29.9999-ERROR-DISPLAY,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8715,9000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV29.9000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8716,9000-DBERROR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV29.9000-DBERROR,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8717,2000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV29.2000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8718,2000-PROCESS,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV29.2000-PROCESS,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8719,MAINLINE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV29.MAINLINE,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8720,9999-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV30.9999-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8721,9999-ERROR-DISPLAY,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV30.9999-ERROR-DISPLAY,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8722,9000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV30.9000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8723,9000-DBERROR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV30.9000-DBERROR,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8724,2000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV30.2000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8725,2000-PROCESS,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV30.2000-PROCESS,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8726,MAINLINE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV30.MAINLINE,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8727,9999-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV31.9999-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8728,9999-ERROR-DISPLAY,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV31.9999-ERROR-DISPLAY,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8729,9000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV31.9000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8730,9000-DBERROR,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV31.9000-DBERROR,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8731,2000-EXIT,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV31.2000-EXIT,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8732,2000-PROCESS,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV31.2000-PROCESS,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
8733,MAINLINE,[C:\CASTMS\Deploy_demo\Banking system\main_sources\StockManagementCobol\LegacyStockMngt\Mainframe\PROG-BATCH].COBASV31.MAINLINE,Cobol Paragraph,Cobol Program,CAST_COBOL_SavedParagraph,1
